,File,RelativePath,species
6274,2022-11-19 01-42-32.JPG,07_MOSZCZANIEC\B\Późna jesień\3,roedeer
6275,2022-11-20 06-12-30.JPG,07_MOSZCZANIEC\B\Późna jesień\3,roedeer
6276,2022-11-20 06-12-37.JPG,07_MOSZCZANIEC\B\Późna jesień\3,roedeer
6277,2022-11-20 06-12-45.JPG,07_MOSZCZANIEC\B\Późna jesień\3,roedeer
6278,2022-11-21 14-23-12.JPG,07_MOSZCZANIEC\B\Późna jesień\3,roedeer
6279,2022-11-21 17-11-25.JPG,07_MOSZCZANIEC\B\Późna jesień\3,fox
6280,2022-09-03 05-33-14.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,wolf
6281,2022-09-03 05-33-23.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,wolf
6282,2022-09-04 07-45-08.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,bird
6283,2022-09-05 23-38-40.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,Undefined
6284,2022-09-12 09-41-23.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6285,2022-09-12 09-43-42.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6286,2022-09-12 09-44-00.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6287,2022-09-12 09-44-07.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6288,2022-09-12 09-44-51.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6289,2022-09-12 09-45-09.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6290,2022-09-12 09-45-18.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6291,2022-09-12 17-04-16.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6292,2022-09-12 17-04-26.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6293,2022-09-12 17-04-33.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6294,2022-09-12 17-05-01.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6295,2022-09-12 17-05-08.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6296,2022-09-12 17-06-00.JPG,07_MOSZCZANIEC\B\Wczesna jesień\1,reddeer
6297,2020-01-01 23-19-19.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6298,2020-01-02 11-53-19.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,bear
6299,2020-01-02 22-47-07.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6300,2020-01-02 22-47-15.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6301,2020-01-02 22-47-32.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6302,2020-01-02 22-47-51.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6303,2020-01-04 07-42-23.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6304,2020-01-04 07-42-30.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6305,2020-01-05 19-40-23.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6306,2020-01-05 19-40-30.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6307,2020-01-07 06-29-28.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,fox
6308,2020-01-07 06-29-47.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,fox
6309,2020-01-08 17-58-35.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6310,2020-01-11 05-57-42.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6311,2020-01-11 05-57-52.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6312,2020-01-11 06-18-46.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6313,2020-01-11 06-18-54.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6314,2020-01-11 06-19-02.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6315,2020-01-11 06-45-51.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6316,2020-01-11 06-46-06.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6317,2020-01-11 06-46-15.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6318,2020-01-11 06-46-22.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6319,2020-01-11 22-54-49.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6320,2020-01-11 22-54-58.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6321,2020-01-12 09-57-32.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,fox
6322,2020-01-14 09-02-37.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6323,2020-01-14 09-02-45.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6324,2020-01-14 18-11-04.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6325,2020-01-14 18-48-44.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6326,2020-01-14 18-49-26.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6327,2020-01-14 18-50-01.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6328,2020-01-14 18-50-10.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6329,2020-01-14 18-50-16.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6330,2020-01-14 18-50-23.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6331,2020-01-15 06-24-56.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,reddeer
6332,2020-01-19 04-44-36.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6333,2020-01-19 04-45-37.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6334,2020-01-19 04-45-46.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6335,2020-01-19 04-56-49.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6336,2020-01-19 05-35-24.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6337,2020-01-19 05-35-34.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6338,2020-01-19 05-35-42.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6339,2020-01-19 05-36-52.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6340,2020-01-19 05-37-04.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6341,2020-01-19 05-39-07.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6342,2020-01-19 05-39-20.JPG,07_MOSZCZANIEC\B\Wczesna jesień\2,roedeer
6343,2022-09-02 10-28-09.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6344,2022-09-02 10-28-16.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6345,2022-09-02 10-28-23.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6346,2022-09-03 06-26-42.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,squirrel
6347,2022-09-03 07-28-20.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,Empty
6348,2022-09-04 06-15-46.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6349,2022-09-04 06-15-56.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6350,2022-09-04 06-16-13.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6351,2022-09-04 06-16-20.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6352,2022-09-04 06-16-34.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6353,2022-09-04 06-16-41.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6354,2022-09-04 13-40-30.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,wolf
6355,2022-09-04 13-40-46.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,wolf
6356,2022-09-04 19-28-43.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6357,2022-09-04 19-28-53.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6358,2022-09-04 19-29-00.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6359,2022-09-04 19-29-10.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6360,2022-09-04 19-29-18.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6361,2022-09-04 19-29-33.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6362,2022-09-04 19-29-44.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6363,2022-09-04 19-29-58.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6364,2022-09-04 19-30-21.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6365,2022-09-04 19-30-40.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6366,2022-09-04 19-30-53.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6367,2022-09-04 19-31-01.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6368,2022-09-04 19-31-15.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6369,2022-09-04 19-38-58.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6370,2022-09-04 19-39-06.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6371,2022-09-04 19-39-41.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6372,2022-09-04 19-40-03.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6373,2022-09-04 19-40-13.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6374,2022-09-04 19-40-22.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6375,2022-09-04 19-40-31.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6376,2022-09-04 19-40-41.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6377,2022-09-04 19-40-48.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6378,2022-09-04 19-40-57.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6379,2022-09-04 19-41-05.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6380,2022-09-04 19-41-20.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6381,2022-09-07 13-09-48.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6382,2022-09-07 19-32-02.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,Empty
6383,2022-09-08 07-45-39.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,squirrel
6384,2022-09-08 17-10-31.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6385,2022-09-10 00-14-47.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6386,2022-09-10 00-15-40.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6387,2022-09-10 10-22-51.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,bird
6388,2022-09-10 10-23-02.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,bird
6389,2022-09-10 10-28-41.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,bird
6390,2022-09-11 08-14-32.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6391,2022-09-11 08-14-45.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6392,2022-09-11 11-15-57.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6393,2022-09-11 11-16-15.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6394,2022-09-11 11-16-30.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6395,2022-09-11 11-16-39.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6396,2022-09-11 11-16-57.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6397,2022-09-11 11-17-04.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6398,2022-09-11 11-17-11.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6399,2022-09-11 11-17-19.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6400,2022-09-11 11-17-26.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6401,2022-09-11 11-37-50.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6402,2022-09-11 15-50-57.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6403,2022-09-11 15-51-10.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6404,2022-09-11 15-51-21.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6405,2022-09-11 18-12-32.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6406,2022-09-11 18-12-40.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6407,2022-09-11 18-12-50.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6408,2022-09-11 18-39-56.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6409,2022-09-11 18-40-04.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6410,2022-09-11 18-40-11.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6411,2022-09-12 16-25-48.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,bird
6412,2022-09-12 16-57-21.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6413,2022-09-12 16-57-32.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6414,2022-09-12 16-57-39.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6415,2022-09-12 16-57-47.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6416,2022-09-12 16-58-13.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6417,2022-09-12 16-58-29.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6418,2022-09-12 16-59-17.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6419,2022-09-12 16-59-32.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6420,2022-09-13 07-53-37.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6421,2022-09-13 07-53-43.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6422,2022-09-13 17-13-34.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6423,2022-09-13 17-13-52.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6424,2022-09-13 17-14-14.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6425,2022-09-13 20-48-47.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,Empty
6426,2022-09-14 21-01-58.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,Empty
6427,2022-09-14 21-39-58.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,rodent
6428,2022-09-14 22-50-36.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,rodent
6429,2022-09-14 22-58-28.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,rodent
6430,2022-09-15 03-49-28.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,rodent
6431,2022-09-15 06-08-57.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6432,2022-09-15 06-09-44.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6433,2022-09-15 06-11-52.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6434,2022-09-16 03-33-42.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,Empty
6435,2022-09-16 23-39-07.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,Empty
6436,2022-09-16 23-43-48.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,Empty
6437,2022-09-17 07-26-12.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,roedeer
6438,2022-09-17 07-43-41.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,human
6439,2022-09-17 07-43-48.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,human
6440,2022-09-17 08-05-44.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,human
6441,2022-09-18 18-39-30.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6442,2022-09-18 18-39-37.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6443,2022-09-18 18-39-46.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6444,2022-09-18 18-39-53.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6445,2022-09-18 18-40-09.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6446,2022-09-18 18-40-16.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,reddeer
6447,2022-09-19 23-13-28.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,Empty
6448,2022-09-20 10-26-16.JPG,07_MOSZCZANIEC\B\Wczesna jesień\3,Empty
6449,2023-05-02 19-30-04.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6450,2023-05-02 19-31-47.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6451,2023-05-02 19-32-41.JPG,07_MOSZCZANIEC\B\Wiosna\1,Empty
6452,2023-05-02 19-52-41.JPG,07_MOSZCZANIEC\B\Wiosna\1,bird
6453,2023-05-03 14-16-38.JPG,07_MOSZCZANIEC\B\Wiosna\1,fox
6454,2023-05-07 18-54-56.JPG,07_MOSZCZANIEC\B\Wiosna\1,bird
6455,2023-05-08 19-14-36.JPG,07_MOSZCZANIEC\B\Wiosna\1,bird
6456,2023-05-09 14-35-35.JPG,07_MOSZCZANIEC\B\Wiosna\1,roedeer
6457,2023-05-09 14-35-43.JPG,07_MOSZCZANIEC\B\Wiosna\1,roedeer
6458,2023-05-09 14-35-59.JPG,07_MOSZCZANIEC\B\Wiosna\1,roedeer
6459,2023-05-09 15-44-55.JPG,07_MOSZCZANIEC\B\Wiosna\1,fox
6460,2023-05-09 17-34-39.JPG,07_MOSZCZANIEC\B\Wiosna\1,bird
6461,2023-05-10 12-45-06.JPG,07_MOSZCZANIEC\B\Wiosna\1,bird
6462,2023-05-10 15-08-01.JPG,07_MOSZCZANIEC\B\Wiosna\1,bird
6463,2023-05-10 21-44-37.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6464,2023-05-10 21-45-36.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6465,2023-05-11 16-01-38.JPG,07_MOSZCZANIEC\B\Wiosna\1,bird
6466,2023-05-11 16-01-45.JPG,07_MOSZCZANIEC\B\Wiosna\1,bird
6467,2023-05-11 23-15-28.JPG,07_MOSZCZANIEC\B\Wiosna\1,wolf
6468,2023-05-12 02-16-41.JPG,07_MOSZCZANIEC\B\Wiosna\1,lynx
6469,2023-05-13 10-02-36.JPG,07_MOSZCZANIEC\B\Wiosna\1,bird
6470,2023-05-13 12-16-55.JPG,07_MOSZCZANIEC\B\Wiosna\1,fox
6471,2023-05-13 12-17-21.JPG,07_MOSZCZANIEC\B\Wiosna\1,fox
6472,2023-05-14 07-54-48.JPG,07_MOSZCZANIEC\B\Wiosna\1,bird
6473,2023-05-15 08-59-36.JPG,07_MOSZCZANIEC\B\Wiosna\1,roedeer
6474,2023-05-15 08-59-45.JPG,07_MOSZCZANIEC\B\Wiosna\1,roedeer
6475,2023-05-15 08-59-52.JPG,07_MOSZCZANIEC\B\Wiosna\1,roedeer
6476,2023-05-15 12-56-45.JPG,07_MOSZCZANIEC\B\Wiosna\1,fox
6477,2023-05-15 17-45-06.JPG,07_MOSZCZANIEC\B\Wiosna\1,reddeer
6478,2023-05-18 13-37-29.JPG,07_MOSZCZANIEC\B\Wiosna\1,bird
6479,2023-05-19 20-37-36.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6480,2023-05-19 20-38-09.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6481,2023-05-19 20-39-59.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6482,2023-05-19 20-40-09.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6483,2023-05-19 20-40-18.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6484,2023-05-19 20-40-27.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6485,2023-05-19 20-44-43.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6486,2023-05-19 20-44-51.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6487,2023-05-19 20-45-10.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6488,2023-05-19 22-21-17.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6489,2023-05-19 22-22-19.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6490,2023-05-22 03-22-30.JPG,07_MOSZCZANIEC\B\Wiosna\1,wolf
6491,2023-05-22 22-10-39.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6492,2023-05-23 22-34-27.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6493,2023-05-24 00-43-55.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6494,2023-05-25 22-24-45.JPG,07_MOSZCZANIEC\B\Wiosna\1,beaver
6495,2023-05-05 17-41-02.JPG,07_MOSZCZANIEC\B\Wiosna\2,human
6496,2023-05-05 17-41-09.JPG,07_MOSZCZANIEC\B\Wiosna\2,human
6497,2023-05-07 05-46-42.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6498,2023-05-07 05-46-52.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6499,2023-05-07 05-46-59.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6500,2023-05-07 21-07-08.JPG,07_MOSZCZANIEC\B\Wiosna\2,reddeer
6501,2023-05-09 01-59-57.JPG,07_MOSZCZANIEC\B\Wiosna\2,marten
6502,2023-05-09 02-00-12.JPG,07_MOSZCZANIEC\B\Wiosna\2,marten
6503,2023-05-09 08-43-36.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6504,2023-05-09 08-43-43.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6505,2023-05-09 09-19-52.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6506,2023-05-09 09-20-02.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6507,2023-05-09 15-08-05.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6508,2023-05-09 15-09-25.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6509,2023-05-09 15-10-38.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6510,2023-05-09 15-11-03.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6511,2023-05-09 15-11-10.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6512,2023-05-09 15-11-47.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6513,2023-05-09 15-11-56.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6514,2023-05-09 21-42-39.JPG,07_MOSZCZANIEC\B\Wiosna\2,marten
6515,2023-05-09 21-42-47.JPG,07_MOSZCZANIEC\B\Wiosna\2,marten
6516,2023-05-10 08-27-59.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6517,2023-05-10 08-28-15.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6518,2023-05-10 08-28-23.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6519,2023-05-10 08-29-26.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6520,2023-05-10 08-29-42.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6521,2023-05-10 08-32-03.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6522,2023-05-10 08-32-25.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6523,2023-05-10 08-33-04.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6524,2023-05-10 08-41-41.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6525,2023-05-10 08-41-49.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6526,2023-05-10 08-42-02.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6527,2023-05-10 08-42-35.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6528,2023-05-10 20-38-59.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6529,2023-05-10 21-18-46.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6530,2023-05-10 21-19-28.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6531,2023-05-10 21-19-54.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6532,2023-05-10 21-20-05.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6533,2023-05-10 21-20-13.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6534,2023-05-10 21-20-34.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6535,2023-05-10 21-20-44.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6536,2023-05-10 21-25-31.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6537,2023-05-10 21-25-48.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6538,2023-05-10 21-26-03.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6539,2023-05-10 21-26-17.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6540,2023-05-10 21-26-50.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6541,2023-05-10 21-27-02.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6542,2023-05-10 21-27-11.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6543,2023-05-10 21-27-52.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6544,2023-05-10 21-28-02.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6545,2023-05-10 21-28-30.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6546,2023-05-10 21-28-49.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6547,2023-05-10 21-28-59.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6548,2023-05-10 21-29-21.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6549,2023-05-10 21-30-06.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6550,2023-05-10 21-30-15.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6551,2023-05-10 21-30-31.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6552,2023-05-10 21-31-05.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6553,2023-05-10 21-31-14.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6554,2023-05-10 22-43-17.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6555,2023-05-10 22-46-03.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
6556,2023-05-10 22-46-13.JPG,07_MOSZCZANIEC\B\Wiosna\2,roedeer
