,image_path,bbox,category,count,empty
4656,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 03-56-17.JPG,[     3027.8      1558.9      3428.7      2407.8],1.0,1.0,False
4657,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 03-57-04.JPG,[       3051      1650.5      3500.2        2412],1.0,1.0,False
4658,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 03-57-13.JPG,[     3046.5      1571.4      3451.7      2419.5],1.0,1.0,False
4659,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 03-58-22.JPG,[     2956.5      1903.7      3487.9      2421.1],1.0,1.0,False
4660,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 04-00-46.JPG,[       3006      1938.7      3718.6      2439.3],1.0,1.0,False
4661,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 04-01-04.JPG,[     3543.2      1702.1      4005.2      2515.7],1.0,1.0,False
4662,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 04-01-22.JPG,[     3564.1      1708.6      4108.1      2497.8],1.0,1.0,False
4663,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 04-01-32.JPG,[     3377.8      1719.7      4118.7        2519],1.0,2.0,False
4664,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 04-02-29.JPG,[     3555.8      1805.9      4114.5      2503.2],1.0,1.0,False
4665,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 04-04-15.JPG,[       3345      1881.7      4113.1      2531.7],1.0,2.0,False
4666,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 04-06-23.JPG,[     2667.9      1947.6      3182.5      2393.2],1.0,1.0,False
4667,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-24-37.JPG,[     2932.8      1957.2      3935.2      2438.1],1.0,1.0,False
4668,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-24-56.JPG,[     3068.2        1555      3522.3        2479],1.0,1.0,False
4669,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-26-06.JPG,[          0           0           0           0],0.0,0.0,True
4670,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-26-15.JPG,[     3027.7      1501.4      3553.2      2490.8],1.0,1.0,False
4671,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-26-37.JPG,[     3010.2      1889.5      3470.3      2433.8],1.0,1.0,False
4672,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-27-31.JPG,[     3509.7      1683.3      4287.6      2148.6],1.0,1.0,False
4673,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-28-24.JPG,[          0           0           0           0],0.0,0.0,True
4674,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-31-31.JPG,[     3024.2      1691.4      4116.6      2303.1],1.0,1.0,False
4675,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-34-13.JPG,[     3012.2      1759.9        3629      2408.9],1.0,2.0,False
4676,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-38-33.JPG,[     2975.9        1858      3641.1      2429.7],1.0,1.0,False
4677,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-39-53.JPG,[     2987.4      1828.3      3710.1        2433],1.0,1.0,False
4678,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-42-16.JPG,[          0           0           0           0],0.0,0.0,True
4679,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-42-27.JPG,[       2973      1934.9        3672      2429.6],1.0,1.0,False
4680,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-42-56.JPG,[     2910.2      1534.1      3459.7      2430.9],1.0,1.0,False
4681,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-44-10.JPG,[          0           0           0           0],0.0,0.0,True
4682,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-45-31.JPG,[     2963.3      1799.8      3432.3      2446.5],1.0,1.0,False
4683,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-45-49.JPG,[     2858.8      1910.9      3307.6      2412.7],1.0,1.0,False
4684,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-47-11.JPG,[          0           0           0           0],0.0,0.0,True
4685,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-47-26.JPG,[     2551.3      1935.3        3082      2173.2],1.0,1.0,False
4686,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-48-46.JPG,[     2978.5      1804.9      3547.6      2315.1],1.0,1.0,False
4687,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-49-13.JPG,[     2238.7      1566.3      2570.7      2331.8],1.0,1.0,False
4688,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 19-50-54.JPG,[     3124.2      1839.9      3510.1      2281.9],1.0,1.0,False
4689,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-02-01.JPG,[          0           0           0           0],0.0,0.0,True
4690,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-02-19.JPG,[       2216      1950.9      3088.5      2488.6],1.0,1.0,False
4691,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-02-28.JPG,[     2737.8      1951.7      3541.7      2477.8],1.0,1.0,False
4692,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-02-37.JPG,[     2957.6      1592.8      3464.7      2422.7],1.0,1.0,False
4693,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-03-00.JPG,[     3002.4      1441.6      3457.6      2359.5],1.0,1.0,False
4694,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-03-30.JPG,[     3030.6      1936.3      3876.9      2424.2],1.0,1.0,False
4695,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-04-05.JPG,[     3055.2      1557.9      3698.4      2428.6],1.0,1.0,False
4696,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-04-15.JPG,[       2903        1648      3633.8      2523.2],1.0,1.0,False
4697,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-04-29.JPG,[     3135.3      1822.1      3608.3      2375.2],1.0,1.0,False
4698,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-12-40.JPG,[     3843.4      1788.5      4702.3      2494.8],1.0,1.0,False
4699,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-15-36.JPG,[       3741      1871.6        4635      2506.4],1.0,1.0,False
4700,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-21-20.JPG,[          0           0           0           0],0.0,0.0,True
4701,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-22-10.JPG,[     3001.6      1772.3      3710.1      2370.2],1.0,1.0,False
4702,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-22-53.JPG,[          0           0           0           0],0.0,0.0,True
4703,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-23-04.JPG,[          0           0           0           0],0.0,0.0,True
4704,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-49-38.JPG,[     2941.2      1920.3      3721.4      2372.7],1.0,1.0,False
4705,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-49-47.JPG,[     3431.8      1816.1      4436.2      2420.4],1.0,1.0,False
4706,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-50-01.JPG,[     3832.9      1734.7        4327        2424],1.0,1.0,False
4707,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-50-57.JPG,[     3780.6        1778      4311.4      2483.2],1.0,1.0,False
4708,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-53-01.JPG,[     3747.4      1793.2      4255.2      2646.4],1.0,1.0,False
4709,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-54-49.JPG,[     3587.1      1776.6      4258.5      2634.5],1.0,1.0,False
4710,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-56-03.JPG,[     3688.8      1897.7      4239.8      2623.2],1.0,1.0,False
4711,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-56-26.JPG,[     3685.8      1880.3      4267.1      2623.9],1.0,1.0,False
4712,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-56-50.JPG,[     2910.7      1916.6      3851.1      2430.8],1.0,1.0,False
4713,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 20-59-38.JPG,[       2591      1933.7      3254.5      2340.8],1.0,1.0,False
4714,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-00-10.JPG,[          0           0           0           0],0.0,0.0,True
4715,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-01-18.JPG,[       3016      1900.7      3691.7      2416.1],1.0,1.0,False
4716,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-01-39.JPG,[     3000.7      1925.8        3664        2420],1.0,1.0,False
4717,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-02-19.JPG,[     2999.9      1832.2        3648      2413.6],1.0,1.0,False
4718,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-03-46.JPG,[     2951.9      1918.8      3388.8      2398.2],1.0,1.0,False
4719,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-04-09.JPG,[       3045      1913.7      3886.3      2403.4],1.0,1.0,False
4720,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-04-56.JPG,[     3075.8      1850.7        3582      2478.5],1.0,1.0,False
4721,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-05-04.JPG,[     2990.7        1867      3409.1      2349.2],1.0,1.0,False
4722,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-05-17.JPG,[     2887.4      1881.9      3372.9        2382],1.0,1.0,False
4723,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-05-25.JPG,[     2619.2      1929.4        3214      2345.7],1.0,1.0,False
4724,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-05-32.JPG,[     3035.1      1850.8      3752.6      2395.2],1.0,1.0,False
4725,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-07-20.JPG,[     3400.7      1858.2      4375.1      2427.7],1.0,1.0,False
4726,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-11-14.JPG,[     3554.4      1789.8      4148.7        2165],1.0,1.0,False
4727,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-11-48.JPG,[     3399.7      1775.5      4211.3      2519.8],1.0,2.0,False
4728,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-12-22.JPG,[     3400.8      1787.5      4192.8      2528.7],1.0,2.0,False
4729,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-15-28.JPG,[     3700.7      1895.4      4185.4      2517.7],1.0,2.0,False
4730,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-15-36.JPG,[     3443.7      1616.4      4148.6      2538.8],1.0,1.0,False
4731,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-17-39.JPG,[     3540.8        1759      4298.8      2546.4],1.0,1.0,False
4732,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-20-37.JPG,[     3641.6        1870      4207.4      2481.7],1.0,1.0,False
4733,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-20-48.JPG,[     3452.5      1929.8        3928        2544],1.0,1.0,False
4734,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-21-25.JPG,[     3564.5      1806.5      4053.1      2523.2],1.0,1.0,False
4735,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-22-18.JPG,[     2978.9      1933.1      3777.1      2531.5],1.0,1.0,False
4736,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-22-28.JPG,[     3045.6      1834.6      3746.1      2475.8],1.0,1.0,False
4737,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-23-00.JPG,[     3048.7      1937.4      3666.8      2482.1],1.0,1.0,False
4738,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-23-25.JPG,[     3026.9      1659.4      3609.7      2484.6],1.0,1.0,False
4739,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-23-40.JPG,[     3028.8      1652.3      3620.6      2333.9],1.0,1.0,False
4740,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-23-50.JPG,[     3027.2        1652        3621      2478.8],1.0,1.0,False
4741,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-23-57.JPG,[          0           0           0           0],0.0,0.0,True
4742,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-24-32.JPG,[     2996.6      1884.1      3467.8      2476.7],1.0,1.0,False
4743,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-24-42.JPG,[          0           0           0           0],0.0,0.0,True
4744,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-24-50.JPG,[          0           0           0           0],0.0,0.0,True
4745,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-27-49.JPG,[          0           0           0           0],0.0,0.0,True
4746,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-29-08.JPG,[     2986.6      1796.6      3664.8      2280.3],1.0,1.0,False
4747,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-29-26.JPG,[     2721.7      1884.7      3425.1      2344.7],1.0,1.0,False
4748,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-30-00.JPG,[     3392.8        1733      3893.5      2684.9],1.0,1.0,False
4749,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-32-11.JPG,[       2937      1923.9      3736.6      2497.6],1.0,1.0,False
4750,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 21-32-23.JPG,[          0           0           0           0],0.0,0.0,True
4751,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 22-25-45.JPG,[     3210.6      1898.1      4250.4      2460.6],1.0,1.0,False
4752,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 22-28-48.JPG,[     3681.3      1695.4      4133.1      2470.7],1.0,1.0,False
4753,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 22-32-21.JPG,[     3165.1      1900.5      4007.3        2546],1.0,1.0,False
4754,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 22-32-50.JPG,[     2966.2      1875.9      3627.1      2432.9],1.0,1.0,False
4755,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-24 22-33-03.JPG,[     2977.9      1908.5        3390      2419.4],1.0,1.0,False
4756,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 00-50-09.JPG,[     2951.8      1666.4      3464.3      2366.8],1.0,1.0,False
4757,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 00-54-19.JPG,[     2938.8      1875.4      3502.4      2405.3],1.0,1.0,False
4758,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 00-54-38.JPG,[     2992.5        1870      3675.9      2399.2],1.0,1.0,False
4759,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 00-54-47.JPG,[          0           0           0           0],0.0,0.0,True
4760,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 00-54-58.JPG,[     3139.6      1944.9      4272.2      2447.5],1.0,1.0,False
4761,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 00-58-12.JPG,[     3695.2      1793.1      4157.3        2605],1.0,1.0,False
4762,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 01-04-45.JPG,[       3575      2030.2      4172.8      2643.4],1.0,2.0,False
4763,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 01-13-07.JPG,[       3186      1918.1      4436.2      2436.3],1.0,1.0,False
4764,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 01-13-17.JPG,[     3138.5      1698.6        4306      2469.8],1.0,1.0,False
4765,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 01-15-53.JPG,[     3051.9      1947.3      3596.9      2569.3],1.0,1.0,False
4766,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-54-24.JPG,[     3212.9      1980.2      4225.5      2550.3],1.0,1.0,False
4767,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-54-57.JPG,[     3214.6      1436.1      3736.5      2513.2],1.0,1.0,False
4768,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-55-22.JPG,[     3281.9        1466      3725.6      2597.3],1.0,1.0,False
4769,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-55-34.JPG,[     3205.9      1360.8      3706.5      2572.1],1.0,2.0,False
4770,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-55-42.JPG,[     3180.5      1383.9      3696.7      2566.2],1.0,1.0,False
4771,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-55-59.JPG,[     3264.2        1436      3731.2        2566],1.0,2.0,False
4772,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-56-12.JPG,[     3151.9      1513.8      3680.9      2567.4],1.0,1.0,False
4773,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-56-21.JPG,[       3070      1507.6        3548      2566.5],1.0,1.0,False
4774,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-56-35.JPG,[          0           0           0           0],0.0,0.0,True
4775,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-57-44.JPG,[          0           0           0           0],0.0,0.0,True
4776,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-58-24.JPG,[     3133.4      1545.9      3471.6      2305.1],1.0,1.0,False
4777,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-59-02.JPG,[     3153.1      1813.3        3603      2229.8],1.0,1.0,False
4778,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 02-59-11.JPG,[          0           0           0           0],0.0,0.0,True
4779,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-03-20.JPG,[     3140.6      1803.4      3575.8      2236.8],1.0,1.0,False
4780,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-03-32.JPG,[       3118      1544.1      3482.7      2302.2],1.0,1.0,False
4781,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-04-00.JPG,[          0           0           0           0],0.0,0.0,True
4782,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-05-29.JPG,[     3030.9      1848.9      3466.3      2278.5],1.0,1.0,False
4783,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-06-07.JPG,[     3019.4      1730.8      3485.3      2297.4],1.0,1.0,False
4784,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-06-28.JPG,[          0           0           0           0],0.0,0.0,True
4785,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-06-44.JPG,[     3098.1      1452.6      3445.8      2319.2],1.0,1.0,False
4786,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-07-13.JPG,[     3088.8      1457.2        3443      2322.3],1.0,1.0,False
4787,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-07-29.JPG,[     3057.1      1537.7      4199.7      2331.5],1.0,2.0,False
4788,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-07-37.JPG,[     3062.9      1448.4      3428.1        2358],1.0,1.0,False
4789,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-07-47.JPG,[          0           0           0           0],0.0,0.0,True
4790,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-08-02.JPG,[     3036.2      1513.4      3428.3      2358.1],1.0,1.0,False
4791,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-08-13.JPG,[          0           0           0           0],0.0,0.0,True
4792,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-11-07.JPG,[          0           0           0           0],0.0,0.0,True
4793,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-26-25.JPG,[       3192      1715.9        3635      2265.6],1.0,1.0,False
4794,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-28-29.JPG,[     3169.1      1818.7      3627.3      2217.4],1.0,1.0,False
4795,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-30-20.JPG,[          0           0           0           0],0.0,0.0,True
4796,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 03-34-12.JPG,[     2986.6      1852.2      3588.1        2250],1.0,1.0,False
4797,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 06-53-38.JPG,[     3159.5      1359.5      3581.1      1750.8],1.0,1.0,False
4798,../../pictures/10_ŁUPKÓW/B/Późna jesień/2/2022-11-25 06-55-51.JPG,[     647.12      1512.2         879      2239.1],1.0,1.0,False
4799,../../pictures/10_ŁUPKÓW/B/Późna jesień/3/2022-11-15 23-42-31.JPG,[     5050.2        1861      6027.1      2541.5],1.0,1.0,False
4800,../../pictures/10_ŁUPKÓW/B/Późna jesień/3/2022-11-19 00-47-53.JPG,[     4927.3        1200        6052      2289.9],1.0,2.0,False
